hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
280,851186239448023040,-13.365,-58.4253,-1502.5,-0.177542,-0.691676,-18.1106,1.00961e-05
281,860191995593752576,-24.2865,-70.7396,-1502.5,-0.0418021,-0.189541,-3.91635,6.45466e-06
282,851186376886976512,-17.0068,-53.0074,-1502.5,-0.0959684,-0.36871,-10.3341,8.13311e-06
283,905224006137806848,-23.2331,-65.5979,-1502.5,-0.122197,-0.408369,-9.14868,6.45466e-06
284,409830727186644992,-19.3109,-65.1872,-1502.5,-0.0828301,-0.215005,-5.04834,6.04963e-06
285,671043147706400768,-23.9731,-87.8933,-1502.5,-0.0614741,-0.33909,-5.67777,6.96788e-06
286,445866327433805824,-17.1323,-64.799,-1502.5,-0.363028,-1.46603,-33.6803,1.68558e-05
287,801651591349272576,-25.404,-82.1099,-1502.5,-0.280535,-0.810019,-15.0988,1.02489e-05
288,873731587936616448,-20.9779,-67.5139,-1502.5,-0.248121,-0.908206,-19.1011,1.09673e-05
289,382808098630270976,-11.7812,-60.4499,-1502.5,-0.0900621,-0.361571,-9.12441,8.13311e-06
290,423342007105093632,-12.688,-56.8391,-1502.5,-0.06489,-0.371959,-9.73623,6.45466e-06
291,63055480024465408,-9.22078,-74.0124,-1502.5,-0.00603941,-0.261941,-5.26772,8.13311e-06
292,801651797507702784,-22.0568,-76.2145,-1502.5,-0.484367,-1.78036,-34.9827,2.03809e-05
293,594475975446626304,-12.8092,-73.4261,-1502.5,-0.0737725,-0.283886,-5.90587,6.96788e-06
294,968291443351224320,-18.3336,-67.6992,-1502.5,-0.177654,-0.578118,-13.0931,7.65844e-06
295,941254040107352064,-21.4201,-57.7835,-1502.5,-0.173797,-0.535124,-13.7284,7.63623e-06
296,211669388644843520,-9.6514,-71.7465,-1502.5,-0.0768931,-0.374467,-7.99992,6.45466e-06
297,27036166293291008,-16.6852,-97.3561,-1502.5,-0.0593691,-0.508287,-7.50693,6.53418e-06
298,968286083232038912,-14.7537,-56.429,-1502.5,-0.190578,-0.654367,-17.5707,9.05199e-06
299,225189876973174784,-38.1412,-145.381, -1502,-0.0181309,-0.250562,-2.4666,5.15097e-06
300,220700296119058432,-42.28,-163.092, -1502,-0.00290521,-0.199369,-1.76542,5.03236e-06
301,63061458618941440,-42.2813,-151.954, -1502,-0.11599,-0.588036,-5.65486,5.29559e-06
302,166643287975788544,-30.1748,-159.884, -1502,-0.194615,-0.748633,-7.12209,6.83924e-06
303,180146458995982336,-22.2739,-111.418, -1502,-0.7267,-3.44751,-46.9516,3.73711e-05
304,824160037478858752,-26.3661,-135.764, -1502,0.00457091,-0.186072,-1.97769,6.56826e-06
305,662034367903694848,-36.773,-162.859, -1502,-0.0403077,-0.410764,-3.67688,4.88237e-06
306,671040948683145216,-33.7036,-161.131, -1502,-0.0749817,-0.612954,-5.58387,6.00244e-06
307,0,-37.353,-131.164, -1502,6225.6,-268014,-963395,     0
308,360290169212895232,-33.4499,-164.101, -1502,-0.155,-0.508612,-4.71988,7.27328e-06
309,873707536119758848,-22.3751,-127.624, -1502,-0.0927322,-0.308239,-3.70418,6.19367e-06
310,0,-7.82944,-69.693, -1498,79926.7,-303504,-949472,     0
311,594475975446626304,-12.7532,-73.21, -1498,-0.0728784,-0.283181,-5.9064,6.19367e-06
312,0,-2.6604,-64.9595, -1498,105215,-189000,-976324,     0
313,292744902175883264,-5.14077,-97.6439, -1498,-0.0761637,-0.8782,-13.6573,1.21036e-05
314,166643150536835072,-0.0244323,-69.0786, -1498,-0.0265263,-1.32252,-28.7152,1.52573e-05
315,873712277763653632,-6.63194,-65.5536, -1498,-0.0365175,-0.548245,-12.4585,6.9448e-06
316,423342007105093632,-12.6586,-56.6675, -1498,-0.0617148,-0.370685,-9.73684,5.79264e-06
317,797142700322193408,-14.0728,-90.4933, -1498,-0.0810286,-0.320383,-5.41036,5.17434e-06
318,765615235187867648,0.144929,-56.5624, -1498,0.0188154,-0.24427,-6.30833,6.56826e-06
319,801651660068749312,-3.46434,-55.3593, -1498,-0.0490876,-0.533259,-14.5559,6.97621e-06
320,211669388644843520,-9.60874,-71.5358, -1498,-0.0743257,-0.375514,-8.00158,5.79264e-06
321,382808098630270976,-11.736,-60.272, -1498,-0.0925343,-0.360724,-9.1249,7.04869e-06
322,27034448306372608,-4.84664,-79.1092, -1498,0.00861143,-0.296427,-5.54931,6.45466e-06
323,180148039543947264,-5.54999,-85.2635, -1498,-0.0553453,-0.433978,-7.67897,6.45466e-06
324,63055480024465408,-9.21511,-73.7881, -1498,-0.00776548,-0.26235,-5.2683,7.04869e-06
325,801652278544039936,-8.6968,-73.229, -1498,-0.0437429,-0.517252,-10.4832,7.6487e-06
326,63052181489582080,-4.48163,-69.117, -1498,-0.0402933,-0.942728,-20.3194,1.09883e-05
327,202669473654636544,-5.95796,-69.0229, -1498,-0.0119321,-0.401611,-8.67198,6.96788e-06
328,639511284525563904,-3.67091,-56.6554, -1498,-0.0216273,-0.594559,-15.7574,6.67915e-06
329,450361130968154112,-5.31162,-94.3079, -1498,-0.0636918,-0.647828,-10.3419,9.31311e-06
330,860188490900439040,-7.16658,-81.5827, -1498,-0.025558,-0.569681,-10.4233,6.73031e-06
331,166640401757765632,-1.06275,-77.824, -1498,0.0160374,-0.664841,-12.7215,6.50147e-06
332,243194586036436992,-11.5919,-109.247, -1498,-0.12729,-1.5136,-20.7923,1.85458e-05
333,873707536119758848,-22.2755,-127.292, -1498,-0.0918527,-0.305833,-3.70493,5.03236e-06
334,752108422035406848,-14.1115,-125.961, -1498,-0.0684747,-0.228737,-2.74015,5.03236e-06
335,364807444016136192,-18.6914,-152.344, -1498,-0.100345,-1.17128,-11.3759,1.06197e-05
336,0,-14.8269,-118.398, -1498,-194154,337377,-921130,     0
337,954777071056322560,-6.64838,-104.843, -1498,-0.000228266,-0.482354,-6.9867,7.55881e-06
338,495397676997672960,-14.5347,-120.401, -1498,-0.121724,-1.3209,-16.3781,1.73113e-05
339,306245599294914560,-29.6861,-162.741, -1498,-0.000590374,-0.27598,-2.47784,8.13311e-06
340,180146458995982336,-22.212,-111.124, -1498,-0.726433,-3.44731,-46.9522,3.28413e-05
341,166643287975788544,-30.0664,-159.463, -1498,-0.191614,-0.749116,-7.12281,5.18124e-06
342,450360031456526336,-20.9892,-148.284, -1498,0.0232407,-0.155552,-1.55048,3.55834e-06
343,364801877738520576,-20.2667,-134.346, -1498,0.00417483,-0.214128,-2.334,7.55881e-06
344,824160037478858752,-26.3749,-135.387, -1498,0.00415736,-0.187067,-1.97842,5.09606e-06
345,445859661644562432,-13.481,-147.706, -1498,0.202205,-0.128255,-0.722421,4.06655e-06
346,0,-5.64229,-106.652, -1502,-21907.1,-736213,-676395,     0
347,220686277345804288,-5.69518,-132.465, -1502,-0.0499472,-0.269614,-3.09587,5.79264e-06
348,243194586036436992,-11.6164,-109.538, -1502,-0.127529,-1.51598,-20.7915,2.1399e-05
349,954766488256905216,-13.0934,-157.429, -1502,0.0270289,-0.228985,-2.18535,4.88237e-06
350,657528775411499008,-0.215363,-155.385, -1502,0.0393059,-2.18746,-21.0754,1.75686e-05
351,135109981685940224,-4.26481,-142.618, -1502,0.0358022,-0.22509,-2.41444,5.09606e-06
352,301748115700973568,-2.2042,-144.675, -1502,-0.0514482,-0.522665,-5.42245,5.06159e-06
353,752108422035406848,-14.2132,-126.297, -1502,-0.0708347,-0.230698,-2.73937,6.19367e-06
354,558451301596266496,-6.59353,-117.833, -1502,-0.0137952,-0.962505,-12.2813,1.88834e-05
355,954777071056322560,-6.64804,-105.12, -1502,0.00124579,-0.483455,-6.98596,8.87338e-06
356,445859661644562432,-12.3627,-148.412, -1502,0.20165,-0.126815,-0.722034,4.06655e-06
357,166643150536835072,-0.0284151,-69.2629, -1502,-0.0302331,-1.32249,-28.7147,1.73618e-05
358,220680848507142144,8.27872,-98.1642, -1502,0.0507926,-0.252197,-3.84447,8.13311e-06
359,639511834298175490,15.2592,-100.684, -1502,0.0115062,-0.215779,-2.76841,6.96788e-06
360,166640401757765632,-1.05778,-78.0329, -1502,0.0157809,-0.664813,-12.721,7.13576e-06
361,765615235187867648,0.157597,-56.7178, -1502,0.0209373,-0.246288,-6.30775,7.47422e-06
362,40533221280055296,5.03217,-72.5241, -1502,0.0412841,-0.22078,-4.46828,7.47422e-06
363,639525990493585408,8.79486,-69.3857, -1502,-0.00299633,-0.190619,-4.12459,6.45466e-06
364,639511284525563904,-3.6764,-56.8064, -1502,-0.0207691,-0.594286,-15.7569,7.44248e-06
365,801651660068749312,-3.47773,-55.5055, -1502,-0.0481803,-0.530998,-14.5554,7.93844e-06
366,22522533622317056,4.58645,-73.0234, -1502,0.0400765,-0.358025,-7.29436,7.47422e-06
367,639518362631667712,11.5718,-59.0593, -1502,0.204305,-1.13348,-28.9201,1.53181e-05
368,166634904199626752,10.3142,-57.2952, -1502,0.0950961,-0.628278,-16.4699,9.14059e-06
369,639523104275562496,5.18795,-81.6603, -1502,0.0830269,-0.894791,-16.4709,9.86694e-06
370,585474273750024192,2.35299,-96.066, -1502,0.0410043,-0.444136,-6.99651,6.96788e-06
371,139613924910694400,6.18902,-99.9413, -1502,0.0914758,-0.980755,-14.8264,1.32287e-05
372,810654461276979200,8.23081,-99.5447, -1502,-0.0133989,-0.184468,-2.86739,7.47422e-06
373,598979643793473536,10.8222,-134.642, -1498,0.0907727,-0.590762,-6.69173,5.89558e-06
374,495397608278196224,5.69729,-119.661, -1498,0.00848914,-0.939753,-11.8384,1.6941e-05
375,734102063704702976,2.00686,-173.956, -1498,0.0546863,-0.670713,-5.74699,3.41419e-06
376,454868716325175296,12.9444,-138.338, -1498,0.111389,-1.67498,-18.1096,1.48867e-05
377,0,2.16769,-116.852, -1498,84040.1,-95641,-991862,     0
378,396317729281277952,13.1025,-119.297, -1498,0.0579591,-0.860681,-10.8154,1.11687e-05
379,306252402523111424,8.57275,-168.952, -1498,-0.0353704,-0.30302,-2.71068,2.83958e-06
380,18020583262388224,9.96256,-105.892, -1498,0.00325435,-0.385733,-5.40308,6.56826e-06
381,657528775411499008,-0.222795,-154.97, -1498,0.038908,-2.18756,-21.0761,1.33095e-05
382,454868716325175296,12.9689,-138.708, -1502,0.110608,-1.67484,-18.1091,2.03712e-05
383,598979643793473536,10.8772,-134.994, -1502,0.0932111,-0.587824,-6.69127,7.59875e-06
384,117104447988957184,25.2792,-135.865, -1502,-0.00116552,-0.192471,-2.12624,6.56826e-06
385,418840194184118272,28.3353,-167.363, -1502,0.212136,-0.95181,-8.63168,6.2611e-06
386,166635179077533696,16.8844,-131.857, -1502,0.0639901,-0.181359,-2.09093,6.56826e-06
387,396317729281277952,13.1241,-119.616, -1502,0.0588845,-0.860829,-10.8148,1.28869e-05
388,153126922816061440,20.1418,-123.633, -1502,0.118551,-0.515531,-6.29081,6.82686e-06
389,707065553814028288,20.1061,-104.805, -1502,0.0219979,-0.280629,-4.03392,7.47422e-06
390,0,23.7823,-123.801, -1502,-120746,127465,-984466,     0
391,639529770064805888,25.8851,-142.307, -1502,0.126181,-0.460393,-4.91161,4.60642e-06
392,18020583262388224,9.96485,-106.177, -1502,0.00322607,-0.384413,-5.4025,7.47422e-06
393,0,17.9967,-163.42, -1502,130968,-512321,-848749,     0
394,639525990493585408,8.79774,-69.179,-1497.5,-0.00283164,-0.18872,-4.12533,5.79264e-06
395,0,16.8783,-85.1945,-1497.5,279538,-511980,-812241,     0
396,954763876916789248,14.9891,-79.3189,-1497.5,0.200994,-1.19823,-22.3553,1.29642e-05
397,166634904199626752,10.2881,-57.1235,-1497.5,0.0958866,-0.627992,-16.4705,8.03264e-06
398,639518362631667712,11.5398,-58.8829,-1497.5,0.205389,-1.13403,-28.9205,1.34614e-05
399,544935967228690432,25.243,-91.2651,-1497.5,0.171672,-0.726043,-11.7676,1.13529e-05
400,427843270270255104,16.572,-66.0891,-1497.5,0.0200852,-0.173775,-3.83555,7.47422e-06
401,220678374605979648,19.3622,-89.7917,-1497.5,0.157348,-0.857973,-14.2981,1.12364e-05
402,364807375296659456,16.8983,-68.0858,-1497.5,0.119287,-0.406716,-8.94616,6.45466e-06
403,648526180361699328,10.4745,-63.9989,-1497.5,0.0951819,-0.455028,-10.5191,8.87338e-06
404,734108660774469632,14.3417,-62.8185,-1497.5,0.257071,-1.22177,-29.0779,1.65123e-05
405,27025514774396928,20.4439,-73.9439,-1497.5,0.105504,-0.457302,-9.25733,6.96788e-06
406,0,10.7367,-65.3754,-1497.5,-174575,328211,-928332,     0
407,535931654191972352,20.7887,-76.8891,-1497.5,0.0916698,-0.430405,-8.32812,6.96788e-06
408,180150238567202816,21.0987,-70.697,-1497.5,0.107501,-0.288,-6.20338,5.79264e-06
409,657533723213824000,24.1016,-75.947,-1497.5,0.207474,-0.564527,-11.2082,6.32502e-06
410,292744833456406528,15.3689,-67.1754,-1497.5,0.125739,-0.433401,-9.93482,6.45466e-06
411,873707398680805376,17.4827,-68.3411,-1497.5,0.132682,-0.593321,-12.9156,8.17046e-06
412,427843820026068992,16.5055,-90.8203,-1497.5,0.125449,-0.51295,-8.53201,6.74277e-06
413,220686208626327552,20.945,-62.1296,-1497.5,0.067607,-0.262671,-6.25062,5.47348e-06
414,112595419522924544,20.5561,-77.0266,-1497.5,0.0835848,-0.243139,-4.77529,6.04963e-06
415,315255753487155200,30.4557,-148.463, -1498,0.0843428,-0.17202,-1.81232,4.06655e-06
416,639529770064805888,25.7822,-141.933, -1498,0.126538,-0.459484,-4.9126,3.5968e-06
417,707065553814028288,20.0837,-104.526, -1498,0.0237264,-0.282526,-4.03827,6.56826e-06
418,0,36.6936,-134.541, -1498,-237832,-527961,-815287,     0
419,0,22.811,-126.734, -1498,2765.12,-657768,-753216,     0
420,0,33.816,-125.907, -1498,-56130.1,173671,-983203,     0
421,409829421516587008,34.2507,-152.076, -1498,0.130555,-0.372274,-3.75351,3.55834e-06
422,423342144544047104,31.2392,-118.375, -1498,0.275691,-0.898261,-11.4717,5.90066e-06
423,364816789864972288,25.4828,-120.834, -1498,0.0925057,-0.611822,-7.48116,8.45121e-06
424,445866945909096448,26.5225,-121.039, -1498,0.0335611,-0.304779,-3.70607,1.09089e-05
425,220695210877779968,31.4082,-101.094, -1498,0.0179685,-0.162586,-2.34815,6.19367e-06
426,797144968064925696,40.6874,-139.209, -1498,0.120538,-0.567483,-6.0056,4.08045e-06
427,117104447988957184,25.2807,-135.503, -1498,-0.000671329,-0.191964,-2.12683,5.09606e-06
428,409837461695365120,27.3864,-48.7846,-1502.5,0.199543,-0.307387,-9.75332,8.87338e-06
429,103585265330683904,28.9004,-69.6558,-1502.5,0.227914,-0.493167,-10.7819,7.45019e-06
430,94576691686408192,27.6031,-63.9629,-1502.5,0.153447,-0.307876,-7.29812,6.45466e-06
431,797153214402134016,21.393,-51.6394,-1502.5,0.0710011,-0.219261,-6.25636,7.47422e-06
432,562954420187299840,29.4629,-71.0141,-1502.5,0.143022,-0.270023,-5.89886,6.45466e-06
433,364812666696368128,35.924,-65.6292,-1502.5,0.0676964,-0.152165,-3.77732,5.67915e-06
434,220686208626327552,20.9983,-62.3405,-1502.5, 0.065,-0.26573,-6.24955,6.04963e-06
435,707066378447749120,32.0009,-77.544,-1502.5,0.149716,-0.420622,-7.9521,6.45466e-06
436,364816858584449024,23.7446,-54.1067,-1502.5,0.25185,-0.537896,-14.8432,7.92298e-06
437,635010914713600000,32.0138,-83.0055,-1502.5,0.0914977,-0.168736,-3.11538,7.47422e-06
438,743107476253048832,31.4716,-61.0762,-1502.5,0.109914,-0.270092,-6.58295,6.45466e-06
439,202666175119753216,31.4319,-58.9744,-1502.5,0.0550277,-0.14774,-3.49933,6.04963e-06
440,657533723213824000,24.1942,-76.199,-1502.5,0.208485,-0.56584,-11.2076,6.99082e-06
441,369296543833915392,38.3496,-92.9516,-1502.5,0.06421,-0.220677,-3.40318,8.13311e-06
442,180150238567202816,21.1848,-70.9286,-1502.5,0.10666,-0.286717,-6.20294,6.45466e-06
443,950262819910057984,28.7908,-53.8259,-1502.5,0.381842,-0.679159,-18.9733,1.16734e-05
444,94580471257628672,29.0108,-69.7732,-1502.5,0.0415762,-0.15945,-3.37918,6.45466e-06
445,905224487174144000,29.6887,-59.1351,-1502.5,0.205549,-0.357376,-9.29109,6.45466e-06
446,797138714592542720,44.9914,-125.923, -1502,0.64606,-1.9242,-22.8326,2.44172e-05
447,220695210877779968,31.4379,-101.371, -1502,0.017367,-0.161768,-2.34768,6.96788e-06
448,432348725323497472,38.4987,-99.0932, -1502,0.249403,-0.54775,-8.41618,9.27592e-06
449,594476181605056512,47.084,-123.889, -1502,0.158554,-0.298055,-3.83356,6.19367e-06
450,423342144544047104,31.3356,-118.687, -1502,0.27702,-0.895232,-11.4714,8.52318e-06
451,671050431970934784,44.962,-145.815, -1502,0.303502,-1.13167,-11.5308,1.01933e-05
452,788130690704080896,44.2745,-134.686, -1502,0.138215,-0.277303,-3.23436,4.06655e-06
453,797144968064925696,40.7673,-139.586, -1502,0.119146,-0.565267,-6.00537,5.3862e-06
454,639529701345329152,51.1954,-140.484, -1502,0.117703,-0.453311,-4.73965,3.73711e-06
455,220678443325456384,35.5864,-108.836, -1502,0.346742,-0.955689,-13.2092,1.26215e-05
456,743104521315549184,48.0684,-129.449, -1502,0.0200903,-0.187058,-2.07619,6.56826e-06
457,0,42.1702,-103.119, -1502,-345967,191792,-918435,     0
458,454866104985059328,57.3468,-128.402, -1498,0.671603,-1.40305,-16.5272,2.29777e-05
459,571960038894075904,66.4597,-142.611, -1498,0.0905653,-0.299814,-2.99944,5.09606e-06
460,369296337675485184,63.662,-150.316, -1498,0.101155,-0.127813,-1.48795,5.15097e-06
461,0,44.0473,-101.323, -1498, 60727,-221782,-973203,     0
462,432348725323497472,38.3804,-98.8327, -1498,0.248186,-0.548071,-8.41686,8.03913e-06
463,0,65.1297,-136.757, -1498,269331,-268515,-924857,     0
464,743104521315549184,48.0287,-129.09, -1498,0.0209744,-0.186845,-2.07697,5.09606e-06
465,594476181605056512,46.9198,-123.577, -1498,0.15674,-0.299972,-3.83417,5.03236e-06
466,671050500690411520,53.2656,-112.515, -1498,0.318376,-0.588241,-7.95888,6.42876e-06
467,878206943859048448,33.6177,-45.4664, -1498,0.231304,-0.279647,-9.49281,6.56826e-06
468,765614273115193344,40.557,-72.8496, -1498,0.194837,-0.390664,-7.93448,6.45466e-06
469,639546056580792320,39.4175,-53.5426, -1498,0.176587,-0.209794,-4.69035,8.2161e-06
470,409837461695365120,27.2948,-48.6426, -1498,0.197353,-0.30794,-9.75386,7.55881e-06
471,743107476253048832,31.3952,-60.8913, -1498,0.113699,-0.270596,-6.58333,5.79264e-06
472,445881858035548160,50.3944,-76.7443, -1498,0.109772,-0.116532,-2.4968,7.47422e-06
473,905224487174144000,29.5892,-58.9617, -1498,0.205743,-0.357839,-9.29162,5.79264e-06
474,0,39.1072,-74.369, -1498,489386,-439839,-753022,     0
475,202666175119753216,31.3601,-58.7851, -1498,0.0570813,-0.147654,-3.4999,5.47348e-06
476,112595144645017600,36.6341,-49.2304, -1498,0.186019,-0.215969,-6.83814,7.04869e-06
477,950262819910057984,28.7003,-53.665, -1498,0.381005,-0.67758,-18.9738,1.0117e-05
478,364812666696368128,35.8429,-65.4477, -1498,0.0678481,-0.152744,-3.77778,5.17434e-06
479,427842308197580800,47.2321,-73.8766, -1498,0.318617,-0.545901,-10.8368,7.84756e-06
480,364816858584449024,23.6684,-53.9436, -1498,0.250974,-0.538511,-14.8439,7.04265e-06
481,896216669444112384,33.7848,-47.377, -1498,0.366651,-0.541696,-16.7588,8.87415e-06
482,743128160815546368,37.5508,-65.3932, -1498,0.121497,-0.164721,-4.00639,7.47422e-06
483,238694697260810240,33.4043,-49.314, -1498,0.259363,-0.347275,-10.9252,6.19367e-06
484,423342213263523840,53.2432,-79.6666, -1498,0.0806257,-0.168697,-3.06023,6.45466e-06
485,968276668663726080,55.0275,-78.5202, -1498,0.520803,-0.799038,-14.9393,1.2104e-05
486,711577812095467520,35.5165,-47.2003, -1498,0.337803,-0.476715,-14.8744,7.5065e-06
487,454866448582443008,43.2877,-66.4936, -1498,0.112716,-0.131675,-3.17093,6.45466e-06
488,337790244298424320,61.0267,-106.717, -1502,0.29005,-0.439903,-6.43882,6.81907e-06
489,797138645873065984,71.0566,-124.081, -1502,1.94608,-3.32126,-40.3599,1.86856e-05
490,671050500690411520,53.4257,-112.81, -1502,0.318919,-0.586191,-7.95836,8.28596e-06
491,860188559619915776,66.7824,-120.618, -1502,1.49111,-2.77186,-34.2545,3.7794e-05
492,639511834298171394,60.313,-121.892, -1502,0.116384,-0.145057,-1.57884,4.88237e-06
493,517927082567663616,63.4588,-104.99, -1502,0.251378,-0.486436,-6.74211,8.86841e-06
494,130605901022232576,55.9791,-93.3301, -1502,0.367751,-0.560535,-9.23958,9.48028e-06
495,265713202648580096,56.6857,-88.8871, -1502,0.384383,-0.665769,-10.9775,1.06984e-05
496,517927082567663616,63.3091,-104.701, -1498,0.253704,-0.485719,-6.7426,7.68595e-06
497,229685367702290432,91.7721,-137.129, -1498,0.347236,-0.429675,-5.02445,3.82246e-06
498,409840897669201920,72.5396,-94.1783, -1498,0.371663,-0.586782,-8.87178,1.16826e-05
499,130605901022232576,55.8198,-93.0873, -1498,0.367937,-0.560923,-9.24012,8.33116e-06
500,333268640168148992,71.6819,-99.9151, -1498,0.53778,-0.685401,-10.5698,9.84569e-06
501,337775538330402816,74.8901,-112.963, -1498,0.303606,-0.390929,-5.42681,5.15097e-06
502,941253902668398592,63.8363,-89.6153, -1498,1.15911,-1.56606,-26.5637,2.04658e-05
503,265713202648580096,56.5454,-88.6447, -1498,0.386151,-0.665226,-10.9781,9.40159e-06
504,94584663145709568,86.4655,-126.029, -1498,0.118659,-0.319447,-2.9396,5.15097e-06
505,639532106527014912,87.1107,-113.201, -1498,0.260458,-0.337055,-4.27918,4.06655e-06
506,225193312947011584,92.1994,-135.458, -1498,0.294655,-0.345422,-4.09344,5.09606e-06
507,103588770023997440,94.1784,-134.35, -1498,0.240089,-0.427633,-4.45164,5.09606e-06
508,837680869404573696,40.2033,-39.8761, -1502,0.358279,-0.380467,-13.8481,9.2583e-06
509,639546056580792320,39.5686,-53.7219, -1502,0.177506,-0.210087,-4.68983,9.85932e-06
510,216173125711167488,37.9402,-41.101, -1502,0.479281,-0.544033,-19.6296,1.02254e-05
511,810655217191223296,54.1538,-68.1352, -1502,0.0918102,-0.157728,-3.20358,6.96788e-06
512,896216669444112384,33.8722,-47.5059, -1502,0.365731,-0.539302,-16.7584,1.02394e-05
513,4522360044519424,65.5436,-70.235, -1502,0.362683,-0.344645,-7.80798,7.49636e-06
514,63076783062253568,51.5419,-65.5308, -1502,0.284525,-0.383149,-8.71469,6.96788e-06
515,711577812095467520,35.6073,-47.329, -1502,0.337112,-0.480337,-14.8738,8.54188e-06
516,648522194632048640,63.6094,-73.2134, -1502,0.285612,-0.284337,-6.16207,7.47422e-06
517,292756859364835328,41.4139,-39.376, -1502,0.203031,-0.164645,-6.84684,8.13311e-06
518,112595144645017600,36.7439,-49.3564, -1502,0.189037,-0.215092,-6.83644,8.13311e-06
519,418841637293129728,42.9603,-50.7887, -1502,0.574956,-0.709539,-20.8001,1.08009e-05
520,873707329961328640,60.0352,-76.7367, -1502,0.349323,-0.48411,-9.31774,8.18015e-06
521,0,22.1408,-34.0966, -1502,-242208,141232,-959890,     0
522,684555458417000448,50.3983,-59.1663, -1502,0.340261,-0.429571,-10.6494,6.54914e-06
523,589974231245127680,56.6875,-58.8569, -1502,0.299614,-0.346111,-8.50453,6.04963e-06
